t,true_value,signal,bid,ask,trade_side,trade_price,inventory,cash,pnl_mark_to_true,inv_penalty,risk_adj_pnl
1020,57.434604,62.992230,61.932230,63.932230,sell_to_mm,61.932230,7,-1012.445027,-610.402798,0.490000,-610.892798
1021,57.024679,58.747219,57.677219,59.677219,none,0.000000,7,-1012.445027,-613.272273,0.490000,-613.762273
1022,58.054279,57.995140,56.925140,58.925140,none,0.000000,7,-1012.445027,-606.065075,0.490000,-606.555075
1023,58.576747,67.993227,66.923227,68.923227,none,0.000000,7,-1012.445027,-602.407796,0.490000,-602.897796
1024,59.363789,61.378019,60.308019,62.308019,sell_to_mm,60.308019,8,-1072.753045,-597.842732,0.640000,-598.482732
1025,60.779030,59.136550,58.056550,60.056550,buy_from_mm,60.056550,7,-1012.696495,-587.243282,0.490000,-587.733282
1026,59.799202,66.633823,65.563823,67.563823,none,0.000000,7,-1012.696495,-594.102083,0.490000,-594.592083
1027,58.640033,52.378366,51.308366,53.308366,buy_from_mm,53.308366,6,-959.388129,-607.547929,0.360000,-607.907929
1028,58.211235,55.616713,54.556713,56.556713,buy_from_mm,56.556713,5,-902.831416,-611.775242,0.250000,-612.025242
1029,57.232495,53.262422,52.212422,54.212422,none,0.000000,5,-902.831416,-616.668940,0.250000,-616.918940
1030,56.117533,58.489154,57.439154,59.439154,sell_to_mm,57.439154,6,-960.270570,-623.565374,0.360000,-623.925374
1031,56.437190,63.407369,62.347369,64.347369,sell_to_mm,62.347369,7,-1022.617939,-627.557612,0.490000,-628.047612
1032,55.593864,60.034930,58.964930,60.964930,none,0.000000,7,-1022.617939,-633.460892,0.490000,-633.950892
1033,55.232648,61.964913,60.894913,62.894913,none,0.000000,7,-1022.617939,-635.989400,0.490000,-636.479400
1034,53.506860,55.078332,54.008332,56.008332,none,0.000000,7,-1022.617939,-648.069921,0.490000,-648.559921
1035,53.473437,51.717205,50.647205,52.647205,none,0.000000,7,-1022.617939,-648.303878,0.490000,-648.793878
1036,51.018892,58.880073,57.810073,59.810073,sell_to_mm,57.810073,8,-1080.428012,-672.276876,0.640000,-672.916876
1037,51.833549,52.779521,51.699521,53.699521,sell_to_mm,51.699521,9,-1132.127533,-665.625590,0.810000,-666.435590
1038,51.852859,47.342772,46.252772,48.252772,buy_from_mm,48.252772,8,-1083.874762,-669.051890,0.640000,-669.691890
1039,52.017674,51.448564,50.368564,52.368564,none,0.000000,8,-1083.874762,-667.733371,0.640000,-668.373371
1040,53.114098,54.404772,53.324772,55.324772,sell_to_mm,53.324772,9,-1137.199534,-659.172652,0.810000,-659.982652
1041,52.671854,49.881240,48.791240,50.791240,buy_from_mm,50.791240,8,-1086.408294,-665.033464,0.640000,-665.673464
1042,53.475880,49.596956,48.516956,50.516956,buy_from_mm,50.516956,7,-1035.891338,-661.560175,0.490000,-662.050175
1043,52.752937,52.225718,51.155718,53.155718,none,0.000000,7,-1035.891338,-666.620781,0.490000,-667.110781
1044,53.545462,54.970907,53.900907,55.900907,sell_to_mm,53.900907,8,-1089.792245,-661.428547,0.640000,-662.068547
1045,54.412620,53.878857,52.798857,54.798857,none,0.000000,8,-1089.792245,-654.491287,0.640000,-655.131287
1046,53.697668,60.719055,59.639055,61.639055,none,0.000000,8,-1089.792245,-660.210904,0.640000,-660.850904
1047,55.035206,52.981909,51.901909,53.901909,none,0.000000,8,-1089.792245,-649.510601,0.640000,-650.150601
1048,55.652160,62.501002,61.421002,63.421002,sell_to_mm,61.421002,9,-1151.213247,-650.343809,0.810000,-651.153809
1049,55.894653,57.675389,56.585389,58.585389,sell_to_mm,56.585389,10,-1207.798636,-648.852106,1.000000,-649.852106
1050,56.106840,53.347423,52.247423,54.247423,none,0.000000,10,-1207.798636,-646.730237,1.000000,-647.730237
1051,55.581295,50.255279,49.155279,51.155279,buy_from_mm,51.155279,9,-1156.643357,-656.411705,0.810000,-657.221705
1052,56.340304,58.903101,57.813101,59.813101,sell_to_mm,57.813101,10,-1214.456458,-651.053416,1.000000,-652.053416
1053,56.375082,56.492976,55.392976,57.392976,sell_to_mm,55.392976,11,-1269.849434,-649.723533,1.210000,-650.933533
1054,53.896521,54.355243,53.245243,55.245243,none,0.000000,11,-1269.849434,-676.987702,1.210000,-678.197702
1055,54.159697,50.563646,49.453646,51.453646,buy_from_mm,51.453646,10,-1218.395788,-676.798819,1.000000,-677.798819
1056,53.730795,57.370398,56.270398,58.270398,sell_to_mm,56.270398,11,-1274.666186,-683.627438,1.210000,-684.837438
1057,52.145132,57.241409,56.131409,58.131409,sell_to_mm,56.131409,12,-1330.797595,-705.056010,1.440000,-706.496010
1058,52.721179,49.644333,48.524333,50.524333,none,0.000000,12,-1330.797595,-698.143443,1.440000,-699.583443
1059,52.220071,54.091043,52.971043,54.971043,none,0.000000,12,-1330.797595,-704.156744,1.440000,-705.596744
1060,50.574560,54.911031,53.791031,55.791031,sell_to_mm,53.791031,13,-1384.588625,-727.119351,1.690000,-728.809351
1061,49.770524,48.587476,47.457476,49.457476,buy_from_mm,49.457476,12,-1335.131150,-737.884865,1.440000,-739.324865
1062,50.697801,46.687330,45.567330,47.567330,none,0.000000,12,-1335.131150,-726.757535,1.440000,-728.197535
1063,51.972051,45.307194,44.187194,46.187194,none,0.000000,12,-1335.131150,-711.466535,1.440000,-712.906535
1064,51.788228,49.574139,48.454139,50.454139,none,0.000000,12,-1335.131150,-713.672413,1.440000,-715.112413
1065,51.111935,52.384691,51.264691,53.264691,sell_to_mm,51.264691,13,-1386.395841,-721.940682,1.690000,-723.630682
1066,52.445511,48.942107,47.812107,49.812107,sell_to_mm,47.812107,14,-1434.207948,-699.970787,1.960000,-701.930787
1067,51.935736,52.838947,51.698947,53.698947,none,0.000000,14,-1434.207948,-707.107641,1.960000,-709.067641
1068,52.871871,56.856565,55.716565,57.716565,sell_to_mm,55.716565,15,-1489.924513,-696.846446,2.250000,-699.096446
1069,52.247812,49.458733,48.308733,50.308733,none,0.000000,15,-1489.924513,-706.207338,2.250000,-708.457338
1070,50.872622,51.940768,50.790768,52.790768,none,0.000000,15,-1489.924513,-726.835185,2.250000,-729.085185
1071,50.485056,47.868760,46.718760,48.718760,buy_from_mm,48.718760,14,-1441.205753,-734.414975,1.960000,-736.374975
1072,50.891553,48.157828,47.017828,49.017828,buy_from_mm,49.017828,13,-1392.187925,-730.597732,1.690000,-732.287732
1073,49.336335,50.601473,49.471473,51.471473,sell_to_mm,49.471473,14,-1441.659397,-750.950710,1.960000,-752.910710
1074,48.173341,50.217010,49.077010,51.077010,none,0.000000,14,-1441.659397,-767.232619,1.960000,-769.192619
1075,50.014711,51.081329,49.941329,51.941329,none,0.000000,14,-1441.659397,-741.453449,1.960000,-743.413449
1076,51.040328,50.669810,49.529810,51.529810,none,0.000000,14,-1441.659397,-727.094800,1.960000,-729.054800
1077,49.600451,47.360958,46.220958,48.220958,buy_from_mm,48.220958,13,-1393.438440,-748.632574,1.690000,-750.322574
1078,49.994327,51.092430,49.962430,51.962430,buy_from_mm,51.962430,12,-1341.476009,-741.544086,1.440000,-742.984086
1079,50.213962,55.274159,54.154159,56.154159,none,0.000000,12,-1341.476009,-738.908461,1.440000,-740.348461
1080,50.787058,41.521299,40.401299,42.401299,buy_from_mm,42.401299,11,-1299.074710,-740.417074,1.210000,-741.627074
1081,50.226266,54.101969,52.991969,54.991969,none,0.000000,11,-1299.074710,-746.585783,1.210000,-747.795783
1082,49.139471,44.519660,43.409660,45.409660,none,0.000000,11,-1299.074710,-758.540525,1.210000,-759.750525
1083,49.534259,50.478487,49.368487,51.368487,none,0.000000,11,-1299.074710,-754.197865,1.210000,-755.407865
1084,49.184922,50.412880,49.302880,51.302880,none,0.000000,11,-1299.074710,-758.040569,1.210000,-759.250569
1085,50.981126,58.693382,57.583382,59.583382,sell_to_mm,57.583382,12,-1356.658092,-744.884582,1.440000,-746.324582
1086,50.704607,46.548940,45.428940,47.428940,none,0.000000,12,-1356.658092,-748.202805,1.440000,-749.642805
1087,51.254427,47.445366,46.325366,48.325366,none,0.000000,12,-1356.658092,-741.604970,1.440000,-743.044970
1088,51.234492,52.221153,51.101153,53.101153,none,0.000000,12,-1356.658092,-741.844193,1.440000,-743.284193
1089,51.375662,49.897669,48.777669,50.777669,none,0.000000,12,-1356.658092,-740.150152,1.440000,-741.590152
1090,52.596342,58.287665,57.167665,59.167665,none,0.000000,12,-1356.658092,-725.501990,1.440000,-726.941990
1091,52.256895,48.262359,47.142359,49.142359,buy_from_mm,49.142359,11,-1307.515733,-732.689883,1.210000,-733.899883
1092,52.066058,50.556159,49.446159,51.446159,buy_from_mm,51.446159,10,-1256.069574,-735.408991,1.000000,-736.408991
1093,53.532803,56.855671,55.755671,57.755671,sell_to_mm,55.755671,11,-1311.825245,-722.964417,1.210000,-724.174417
1094,55.194830,54.772107,53.662107,55.662107,sell_to_mm,53.662107,12,-1365.487352,-703.149393,1.440000,-704.589393
1095,56.147798,51.650769,50.530769,52.530769,buy_from_mm,52.530769,11,-1312.956583,-695.330805,1.210000,-696.540805
1096,56.590961,58.396746,57.286746,59.286746,none,0.000000,11,-1312.956583,-690.456013,1.210000,-691.666013
1097,57.253857,54.798406,53.688406,55.688406,buy_from_mm,55.688406,10,-1257.268177,-684.729611,1.000000,-685.729611
1098,56.222895,60.868869,59.768869,61.768869,sell_to_mm,59.768869,11,-1317.037046,-698.585197,1.210000,-699.795197
1099,57.003696,55.640457,54.530457,56.530457,buy_from_mm,56.530457,10,-1260.506589,-690.469632,1.000000,-691.469632
1100,57.510013,59.431022,58.331022,60.331022,sell_to_mm,58.331022,11,-1318.837612,-686.227470,1.210000,-687.437470
1101,56.068220,57.994889,56.884889,58.884889,sell_to_mm,56.884889,12,-1375.722501,-702.903862,1.440000,-704.343862
1102,56.814735,51.129788,50.009788,52.009788,buy_from_mm,52.009788,11,-1323.712713,-698.750626,1.210000,-699.960626
1103,55.906013,60.837618,59.727618,61.727618,buy_from_mm,61.727618,10,-1261.985095,-702.924970,1.000000,-703.924970
1104,55.691872,50.679122,49.579122,51.579122,sell_to_mm,49.579122,11,-1311.564217,-698.953626,1.210000,-700.163626
1105,57.813852,50.637421,49.527421,51.527421,none,0.000000,11,-1311.564217,-675.611843,1.210000,-676.821843
1106,57.148725,53.799216,52.689216,54.689216,buy_from_mm,54.689216,10,-1256.875001,-685.387749,1.000000,-686.387749
1107,57.581462,61.541701,60.441701,62.441701,sell_to_mm,60.441701,11,-1317.316702,-683.920619,1.210000,-685.130619
1108,58.924901,53.995314,52.885314,54.885314,none,0.000000,11,-1317.316702,-669.142793,1.210000,-670.352793
1109,60.214502,59.158689,58.048689,60.048689,none,0.000000,11,-1317.316702,-654.957175,1.210000,-656.167175
1110,60.596192,55.872244,54.762244,56.762244,buy_from_mm,56.762244,10,-1260.554458,-654.592539,1.000000,-655.592539
1111,62.117601,69.252566,68.152566,70.152566,sell_to_mm,68.152566,11,-1328.707023,-645.413412,1.210000,-646.623412
1112,61.027803,63.687144,62.577144,64.577144,sell_to_mm,62.577144,12,-1391.284167,-658.950526,1.440000,-660.390526
1113,62.639935,55.768511,54.648511,56.648511,none,0.000000,12,-1391.284167,-639.604953,1.440000,-641.044953
1114,63.040110,58.675722,57.555722,59.555722,none,0.000000,12,-1391.284167,-634.802845,1.440000,-636.242845
1115,64.118191,66.109182,64.989182,66.989182,buy_from_mm,66.989182,11,-1324.294985,-618.994883,1.210000,-620.204883
1116,64.607555,61.784943,60.674943,62.674943,buy_from_mm,62.674943,10,-1261.620042,-615.544495,1.000000,-616.544495
1117,64.184188,60.914662,59.814662,61.814662,none,0.000000,10,-1261.620042,-619.778158,1.000000,-620.778158
1118,64.888425,62.925857,61.825857,63.825857,none,0.000000,10,-1261.620042,-612.735794,1.000000,-613.735794
1119,65.416749,60.733802,59.633802,61.633802,buy_from_mm,61.633802,9,-1199.986240,-611.235500,0.810000,-612.045500
1120,64.162442,59.561045,58.471045,60.471045,buy_from_mm,60.471045,8,-1139.515196,-626.215660,0.640000,-626.855660
1121,64.077683,63.898925,62.818925,64.818925,none,0.000000,8,-1139.515196,-626.893732,0.640000,-627.533732
1122,64.448425,70.694984,69.614984,71.614984,sell_to_mm,69.614984,9,-1209.130180,-629.094358,0.810000,-629.904358
1123,64.662232,69.235670,68.145670,70.145670,sell_to_mm,68.145670,10,-1277.275850,-630.653534,1.000000,-631.653534
1124,63.415522,57.981099,56.881099,58.881099,buy_from_mm,58.881099,9,-1218.394751,-647.655055,0.810000,-648.465055
1125,64.987921,66.890097,65.800097,67.800097,none,0.000000,9,-1218.394751,-633.503464,0.810000,-634.313464
1126,65.389189,65.464001,64.374001,66.374001,none,0.000000,9,-1218.394751,-629.892046,0.810000,-630.702046
1127,66.565847,68.546496,67.456496,69.456496,buy_from_mm,69.456496,8,-1148.938254,-616.411480,0.640000,-617.051480
1128,66.006718,65.127890,64.047890,66.047890,none,0.000000,8,-1148.938254,-620.884507,0.640000,-621.524507
1129,68.076114,67.056610,65.976610,67.976610,buy_from_mm,67.976610,7,-1080.961644,-604.428844,0.490000,-604.918844
1130,66.989551,63.043946,61.973946,63.973946,buy_from_mm,63.973946,6,-1016.987698,-615.050395,0.360000,-615.410395
1131,67.992459,61.587696,60.527696,62.527696,none,0.000000,6,-1016.987698,-609.032947,0.360000,-609.392947
1132,69.163383,76.366513,75.306513,77.306513,sell_to_mm,75.306513,7,-1092.294212,-608.150528,0.490000,-608.640528
1133,69.032142,63.696484,62.626484,64.626484,none,0.000000,7,-1092.294212,-609.069220,0.490000,-609.559220
1134,69.020761,76.074016,75.004016,77.004016,sell_to_mm,75.004016,8,-1167.298228,-615.132141,0.640000,-615.772141
1135,68.371195,76.277056,75.197056,77.197056,sell_to_mm,75.197056,9,-1242.495284,-627.154527,0.810000,-627.964527
1136,68.661253,72.014019,70.924019,72.924019,sell_to_mm,70.924019,10,-1313.419303,-626.806773,1.000000,-627.806773
1137,68.611918,71.425307,70.325307,72.325307,sell_to_mm,70.325307,11,-1383.744609,-629.013515,1.210000,-630.223515
1138,70.516077,73.328322,72.218322,74.218322,buy_from_mm,74.218322,10,-1309.526287,-604.365515,1.000000,-605.365515
1139,67.730463,67.316190,66.216190,68.216190,none,0.000000,10,-1309.526287,-632.221659,1.000000,-633.221659
1140,68.207138,72.219088,71.119088,73.119088,sell_to_mm,71.119088,11,-1380.645375,-630.366854,1.210000,-631.576854
1141,68.395572,65.781897,64.671897,66.671897,sell_to_mm,64.671897,12,-1445.317272,-624.570405,1.440000,-626.010405
1142,67.582691,60.726411,59.606411,61.606411,buy_from_mm,61.606411,11,-1383.710861,-640.301259,1.210000,-641.511259
1143,66.955663,68.005057,66.895057,68.895057,none,0.000000,11,-1383.710861,-647.198570,1.210000,-648.408570
1144,68.737918,67.950367,66.840367,68.840367,none,0.000000,11,-1383.710861,-627.593764,1.210000,-628.803764
1145,69.058279,71.937594,70.827594,72.827594,sell_to_mm,70.827594,12,-1454.538456,-625.839102,1.440000,-627.279102
1146,69.578258,71.045512,69.925512,71.925512,none,0.000000,12,-1454.538456,-619.599360,1.440000,-621.039360
1147,68.170822,70.989425,69.869425,71.869425,none,0.000000,12,-1454.538456,-636.488595,1.440000,-637.928595
1148,68.716425,64.809165,63.689165,65.689165,sell_to_mm,63.689165,13,-1518.227620,-624.914094,1.690000,-626.604094
1149,69.282299,70.578309,69.448309,71.448309,none,0.000000,13,-1518.227620,-617.557738,1.690000,-619.247738
1150,68.139246,59.083857,57.953857,59.953857,none,0.000000,13,-1518.227620,-632.417428,1.690000,-634.107428
1151,67.773275,71.327328,70.197328,72.197328,sell_to_mm,70.197328,14,-1588.424949,-639.599099,1.960000,-641.559099
1152,68.785540,70.629504,69.489504,71.489504,sell_to_mm,69.489504,15,-1657.914453,-626.131355,2.250000,-628.381355
1153,68.533400,72.459162,71.309162,73.309162,sell_to_mm,71.309162,16,-1729.223615,-632.689213,2.560000,-635.249213
1154,67.552246,65.700574,64.540574,66.540574,buy_from_mm,66.540574,15,-1662.683042,-649.399359,2.250000,-651.649359
1155,69.151096,71.967827,70.817827,72.817827,sell_to_mm,70.817827,16,-1733.500869,-627.083329,2.560000,-629.643329
1156,69.218816,64.957628,63.797628,65.797628,buy_from_mm,65.797628,15,-1667.703241,-629.421000,2.250000,-631.671000
1157,71.345379,76.659341,75.509341,77.509341,buy_from_mm,77.509341,14,-1590.193900,-591.358597,1.960000,-593.318597
1158,72.325091,75.653853,74.513853,76.513853,sell_to_mm,74.513853,15,-1664.707752,-579.831394,2.250000,-582.081394
1159,72.323081,70.194932,69.044932,71.044932,none,0.000000,15,-1664.707752,-579.861532,2.250000,-582.111532
1160,75.202483,74.827729,73.677729,75.677729,none,0.000000,15,-1664.707752,-536.670503,2.250000,-538.920503
1161,74.829867,67.104358,65.954358,67.954358,none,0.000000,15,-1664.707752,-542.259754,2.250000,-544.509754
1162,73.395531,75.744408,74.594408,76.594408,sell_to_mm,74.594408,16,-1739.302160,-564.973659,2.560000,-567.533659
1163,72.021578,75.806007,74.646007,76.646007,sell_to_mm,74.646007,17,-1813.948167,-589.581345,2.890000,-592.471345
1164,72.663276,73.428335,72.258335,74.258335,none,0.000000,17,-1813.948167,-578.672479,2.890000,-581.562479
1165,72.879446,70.528972,69.358972,71.358972,buy_from_mm,71.358972,16,-1742.589195,-576.518057,2.560000,-579.078057
1166,71.725100,75.895522,74.735522,76.735522,sell_to_mm,74.735522,17,-1817.324716,-597.998025,2.890000,-600.888025
1167,71.535024,66.053159,64.883159,66.883159,none,0.000000,17,-1817.324716,-601.229314,2.890000,-604.119314
1168,68.970651,61.564114,60.394114,62.394114,buy_from_mm,62.394114,16,-1754.930603,-651.400180,2.560000,-653.960180
1169,69.008623,72.066589,70.906589,72.906589,none,0.000000,16,-1754.930603,-650.792637,2.560000,-653.352637
1170,68.587144,66.265356,65.105356,67.105356,none,0.000000,16,-1754.930603,-657.536295,2.560000,-660.096295
1171,68.387615,73.525396,72.365396,74.365396,buy_from_mm,74.365396,15,-1680.565206,-654.750978,2.250000,-657.000978
1172,66.013278,66.073661,64.923661,66.923661,none,0.000000,15,-1680.565206,-690.366031,2.250000,-692.616031
1173,65.281572,78.776757,77.626757,79.626757,none,0.000000,15,-1680.565206,-701.341622,2.250000,-703.591622
1174,65.834474,66.097883,64.947883,66.947883,none,0.000000,15,-1680.565206,-693.048089,2.250000,-695.298089
1175,65.460427,67.011252,65.861252,67.861252,sell_to_mm,65.861252,16,-1746.426458,-699.059621,2.560000,-701.619621
1176,66.078729,65.747737,64.587737,66.587737,buy_from_mm,66.587737,15,-1679.838722,-688.657794,2.250000,-690.907794
1177,66.572775,69.333420,68.183420,70.183420,sell_to_mm,68.183420,16,-1748.022141,-682.857746,2.560000,-685.417746
1178,66.576508,67.558889,66.398889,68.398889,sell_to_mm,66.398889,17,-1814.421031,-682.620394,2.890000,-685.510394
1179,66.799226,60.765379,59.595379,61.595379,buy_from_mm,61.595379,16,-1752.825652,-684.038029,2.560000,-686.598029
1180,67.622123,70.604702,69.444702,71.444702,none,0.000000,16,-1752.825652,-670.871686,2.560000,-673.431686
1181,69.667872,81.083667,79.923667,81.923667,none,0.000000,16,-1752.825652,-638.139700,2.560000,-640.699700
1182,70.718919,67.309514,66.149514,68.149514,buy_from_mm,68.149514,15,-1684.676137,-623.892346,2.250000,-626.142346
1183,69.224262,63.644050,62.494050,64.494050,none,0.000000,15,-1684.676137,-646.312211,2.250000,-648.562211
1184,68.996119,65.018017,63.868017,65.868017,buy_from_mm,65.868017,14,-1618.808121,-652.862456,1.960000,-654.822456
1185,68.848711,65.394298,64.254298,66.254298,buy_from_mm,66.254298,13,-1552.553823,-657.520581,1.690000,-659.210581
1186,67.254491,71.205553,70.075553,72.075553,none,0.000000,13,-1552.553823,-678.245443,1.690000,-679.935443
1187,65.509341,62.912266,61.782266,63.782266,none,0.000000,13,-1552.553823,-700.932391,1.690000,-702.622391
1188,64.482405,66.165992,65.035992,67.035992,sell_to_mm,65.035992,14,-1617.589815,-714.836143,1.960000,-716.796143
1189,64.433280,61.561639,60.421639,62.421639,none,0.000000,14,-1617.589815,-715.523888,1.960000,-717.483888
1190,64.772315,61.939476,60.799476,62.799476,none,0.000000,14,-1617.589815,-710.777406,1.960000,-712.737406
1191,65.597327,57.420410,56.280410,58.280410,none,0.000000,14,-1617.589815,-699.227238,1.960000,-701.187238
1192,64.864070,67.775132,66.635132,68.635132,sell_to_mm,66.635132,15,-1684.224948,-711.263903,2.250000,-713.513903
1193,64.673723,66.259191,65.109191,67.109191,none,0.000000,15,-1684.224948,-714.119106,2.250000,-716.369106
1194,66.220612,60.196247,59.046247,61.046247,buy_from_mm,61.046247,14,-1623.178701,-696.090136,1.960000,-698.050136
1195,67.216090,69.760315,68.620315,70.620315,none,0.000000,14,-1623.178701,-682.153445,1.960000,-684.113445
1196,66.027575,75.523554,74.383554,76.383554,buy_from_mm,76.383554,13,-1546.795147,-688.436669,1.690000,-690.126669
1197,64.874775,63.211522,62.081522,64.081522,buy_from_mm,64.081522,12,-1482.713625,-704.216331,1.440000,-705.656331
1198,64.610017,67.930214,66.810214,68.810214,none,0.000000,12,-1482.713625,-707.393423,1.440000,-708.833423
1199,66.040565,71.436048,70.316048,72.316048,sell_to_mm,70.316048,13,-1553.029673,-694.502328,1.690000,-696.192328
1200,65.118864,59.530957,58.400957,60.400957,buy_from_mm,60.400957,12,-1492.628716,-711.202353,1.440000,-712.642353
1201,66.313339,65.833322,64.713322,66.713322,none,0.000000,12,-1492.628716,-696.868648,1.440000,-698.308648
1202,65.191783,62.759642,61.639642,63.639642,none,0.000000,12,-1492.628716,-710.327324,1.440000,-711.767324
1203,65.651029,69.221735,68.101735,70.101735,none,0.000000,12,-1492.628716,-704.816369,1.440000,-706.256369
1204,65.028605,59.667799,58.547799,60.547799,buy_from_mm,60.547799,11,-1432.080917,-716.766259,1.210000,-717.976259
1205,64.444618,59.048238,57.938238,59.938238,buy_from_mm,59.938238,10,-1372.142679,-727.696503,1.000000,-728.696503
1206,63.921625,64.590757,63.490757,65.490757,none,0.000000,10,-1372.142679,-732.926427,1.000000,-733.926427
1207,64.420475,58.547516,57.447516,59.447516,none,0.000000,10,-1372.142679,-727.937928,1.000000,-728.937928
1208,63.192170,63.154404,62.054404,64.054404,buy_from_mm,64.054404,9,-1308.088275,-739.358744,0.810000,-740.168744
1209,63.219208,60.661452,59.571452,61.571452,none,0.000000,9,-1308.088275,-739.115404,0.810000,-739.925404
1210,63.754157,67.940802,66.850802,68.850802,buy_from_mm,68.850802,8,-1239.237473,-729.204217,0.640000,-729.844217
1211,62.585793,66.947355,65.867355,67.867355,sell_to_mm,65.867355,9,-1305.104828,-741.832690,0.810000,-742.642690
1212,63.447092,65.676075,64.586075,66.586075,sell_to_mm,64.586075,10,-1369.690904,-735.219985,1.000000,-736.219985
1213,63.442414,60.780652,59.680652,61.680652,buy_from_mm,61.680652,9,-1308.010252,-737.028529,0.810000,-737.838529
1214,62.860989,64.089257,62.999257,64.999257,sell_to_mm,62.999257,10,-1371.009509,-742.399617,1.000000,-743.399617
1215,62.900432,65.925270,64.825270,66.825270,sell_to_mm,64.825270,11,-1435.834778,-743.930022,1.210000,-745.140022
1216,62.196780,59.284578,58.174578,60.174578,sell_to_mm,58.174578,12,-1494.009356,-747.647993,1.440000,-749.087993
1217,61.143187,61.174186,60.054186,62.054186,sell_to_mm,60.054186,13,-1554.063543,-759.202117,1.690000,-760.892117
1218,60.915496,62.250168,61.120168,63.120168,none,0.000000,13,-1554.063543,-762.162094,1.690000,-763.852094
1219,60.407278,58.931521,57.801521,59.801521,buy_from_mm,59.801521,12,-1494.262021,-769.374690,1.440000,-770.814690
1220,59.626836,61.342911,60.222911,62.222911,sell_to_mm,60.222911,13,-1554.484932,-779.336061,1.690000,-781.026061
1221,60.461533,54.129414,52.999414,54.999414,buy_from_mm,54.999414,12,-1499.485519,-773.947121,1.440000,-775.387121
1222,57.753504,59.337310,58.217310,60.217310,sell_to_mm,58.217310,13,-1557.702829,-806.907277,1.690000,-808.597277
1223,57.457482,58.902317,57.772317,59.772317,none,0.000000,13,-1557.702829,-810.755557,1.690000,-812.445557
1224,58.846791,55.945113,54.815113,56.815113,buy_from_mm,56.815113,12,-1500.887716,-794.726223,1.440000,-796.166223
1225,59.120830,59.042893,57.922893,59.922893,none,0.000000,12,-1500.887716,-791.437755,1.440000,-792.877755
1226,60.534950,60.299230,59.179230,61.179230,none,0.000000,12,-1500.887716,-774.468316,1.440000,-775.908316
1227,58.449934,59.807031,58.687031,60.687031,none,0.000000,12,-1500.887716,-799.488511,1.440000,-800.928511
1228,58.532559,50.388096,49.268096,51.268096,buy_from_mm,51.268096,11,-1449.619620,-805.761468,1.210000,-806.971468
1229,57.508260,59.049123,57.939123,59.939123,sell_to_mm,57.939123,12,-1507.558744,-817.459621,1.440000,-818.899621
1230,56.844447,63.924331,62.804331,64.804331,sell_to_mm,62.804331,13,-1570.363075,-831.385258,1.690000,-833.075258
1231,57.477460,63.565439,62.435439,64.435439,none,0.000000,13,-1570.363075,-823.156089,1.690000,-824.846089
1232,57.671560,59.230032,58.100032,60.100032,none,0.000000,13,-1570.363075,-820.632793,1.690000,-822.322793
1233,58.567593,56.344029,55.214029,57.214029,buy_from_mm,57.214029,12,-1513.149046,-810.337925,1.440000,-811.777925
1234,59.081167,59.202561,58.082561,60.082561,none,0.000000,12,-1513.149046,-804.175036,1.440000,-805.615036
1235,59.004224,59.944406,58.824406,60.824406,none,0.000000,12,-1513.149046,-805.098357,1.440000,-806.538357
1236,59.129360,58.894936,57.774936,59.774936,none,0.000000,12,-1513.149046,-803.596727,1.440000,-805.036727
1237,58.368508,56.499761,55.379761,57.379761,none,0.000000,12,-1513.149046,-812.726949,1.440000,-814.166949
1238,59.009403,59.633876,58.513876,60.513876,none,0.000000,12,-1513.149046,-805.036207,1.440000,-806.476207
1239,59.206077,59.241777,58.121777,60.121777,none,0.000000,12,-1513.149046,-802.676119,1.440000,-804.116119
1240,59.867593,52.363306,51.243306,53.243306,none,0.000000,12,-1513.149046,-794.737935,1.440000,-796.177935
1241,58.965676,53.795181,52.675181,54.675181,buy_from_mm,54.675181,11,-1458.473865,-809.851428,1.210000,-811.061428
1242,59.531268,61.861073,60.751073,62.751073,sell_to_mm,60.751073,12,-1519.224938,-804.849720,1.440000,-806.289720
1243,59.343636,53.064197,51.944197,53.944197,none,0.000000,12,-1519.224938,-807.101304,1.440000,-808.541304
1244,59.333994,57.708347,56.588347,58.588347,buy_from_mm,58.588347,11,-1460.636591,-807.962653,1.210000,-809.172653
1245,58.439607,65.119600,64.009600,66.009600,sell_to_mm,64.009600,12,-1524.646191,-823.370909,1.440000,-824.810909
1246,56.474179,54.727064,53.607064,55.607064,buy_from_mm,55.607064,11,-1469.039126,-847.823160,1.210000,-849.033160
1247,55.608192,56.870707,55.760707,57.760707,sell_to_mm,55.760707,12,-1524.799833,-857.501531,1.440000,-858.941531
1248,56.141908,59.150479,58.030479,60.030479,sell_to_mm,58.030479,13,-1582.830312,-852.985514,1.690000,-854.675514
1249,55.384962,58.032428,56.902428,58.902428,none,0.000000,13,-1582.830312,-862.825802,1.690000,-864.515802
1250,54.827186,52.952594,51.822594,53.822594,none,0.000000,13,-1582.830312,-870.076894,1.690000,-871.766894
1251,55.040908,52.278998,51.148998,53.148998,buy_from_mm,53.148998,12,-1529.681314,-869.190421,1.440000,-870.630421
1252,56.471343,52.097270,50.977270,52.977270,buy_from_mm,52.977270,11,-1476.704044,-855.519274,1.210000,-856.729274
1253,56.023697,63.218243,62.108243,64.108243,sell_to_mm,62.108243,12,-1538.812287,-866.527926,1.440000,-867.967926
