t,true_value,signal,bid,ask,trade_side,trade_price,inventory,cash,pnl_mark_to_true,inv_penalty,risk_adj_pnl
1072,50.891553,48.157828,47.157828,49.157828,buy_from_mm,49.157828,17,-1462.920408,-597.764002,2.890000,-600.654002
1073,49.336335,50.601473,49.601473,51.601473,sell_to_mm,49.601473,18,-1512.521880,-624.467854,3.240000,-627.707854
1074,48.173341,50.217010,49.217010,51.217010,none,0.000000,18,-1512.521880,-645.401737,3.240000,-648.641737
1075,50.014711,51.081329,50.081329,52.081329,sell_to_mm,50.081329,19,-1562.603210,-612.323708,3.610000,-615.933708
1076,51.040328,50.669810,49.669810,51.669810,none,0.000000,19,-1562.603210,-592.836971,3.610000,-596.446971
1077,49.600451,47.360958,46.360958,48.360958,buy_from_mm,48.360958,18,-1514.242252,-621.434131,3.240000,-624.674131
1078,49.994327,51.092430,50.092430,52.092430,buy_from_mm,52.092430,17,-1462.149822,-612.246264,2.890000,-615.136264
1079,50.213962,55.274159,54.274159,56.274159,none,0.000000,17,-1462.149822,-608.512462,2.890000,-611.402462
1080,50.787058,41.521299,40.521299,42.521299,buy_from_mm,42.521299,16,-1419.628523,-607.035598,2.560000,-609.595598
1081,50.226266,54.101969,53.101969,55.101969,none,0.000000,16,-1419.628523,-616.008265,2.560000,-618.568265
1082,49.139471,44.519660,43.519660,45.519660,none,0.000000,16,-1419.628523,-633.396981,2.560000,-635.956981
1083,49.534259,50.478487,49.478487,51.478487,none,0.000000,16,-1419.628523,-627.080384,2.560000,-629.640384
1084,49.184922,50.412880,49.412880,51.412880,none,0.000000,16,-1419.628523,-632.669772,2.560000,-635.229772
1085,50.981126,58.693382,57.693382,59.693382,sell_to_mm,57.693382,17,-1477.321905,-610.642765,2.890000,-613.532765
1086,50.704607,46.548940,45.548940,47.548940,none,0.000000,17,-1477.321905,-615.343582,2.890000,-618.233582
1087,51.254427,47.445366,46.445366,48.445366,none,0.000000,17,-1477.321905,-605.996648,2.890000,-608.886648
1088,51.234492,52.221153,51.221153,53.221153,none,0.000000,17,-1477.321905,-606.335547,2.890000,-609.225547
1089,51.375662,49.897669,48.897669,50.897669,none,0.000000,17,-1477.321905,-603.935657,2.890000,-606.825657
1090,52.596342,58.287665,57.287665,59.287665,none,0.000000,17,-1477.321905,-583.184094,2.890000,-586.074094
1091,52.256895,48.262359,47.262359,49.262359,buy_from_mm,49.262359,16,-1428.059546,-591.949218,2.560000,-594.509218
1092,52.066058,50.556159,49.556159,51.556159,buy_from_mm,51.556159,15,-1376.503386,-595.512512,2.250000,-597.762512
1093,53.532803,56.855671,55.855671,57.855671,sell_to_mm,55.855671,16,-1432.359057,-575.834217,2.560000,-578.394217
1094,55.194830,54.772107,53.772107,55.772107,sell_to_mm,53.772107,17,-1486.131165,-547.819056,2.890000,-550.709056
1095,56.147798,51.650769,50.650769,52.650769,buy_from_mm,52.650769,16,-1433.480396,-535.115627,2.560000,-537.675627
1096,56.590961,58.396746,57.396746,59.396746,none,0.000000,16,-1433.480396,-528.025022,2.560000,-530.585022
1097,57.253857,54.798406,53.798406,55.798406,buy_from_mm,55.798406,15,-1377.681990,-518.874140,2.250000,-521.124140
1098,56.222895,60.868869,59.868869,61.868869,sell_to_mm,59.868869,16,-1437.550859,-537.984533,2.560000,-540.544533
1099,57.003696,55.640457,54.640457,56.640457,buy_from_mm,56.640457,15,-1380.910402,-525.854966,2.250000,-528.104966
1100,57.510013,59.431022,58.431022,60.431022,sell_to_mm,58.431022,16,-1439.341424,-519.181219,2.560000,-521.741219
1101,56.068220,57.994889,56.994889,58.994889,sell_to_mm,56.994889,17,-1496.336313,-543.176574,2.890000,-546.066574
1102,56.814735,51.129788,50.129788,52.129788,buy_from_mm,52.129788,16,-1444.206525,-535.170763,2.560000,-537.730763
1103,55.906013,60.837618,59.837618,61.837618,buy_from_mm,61.837618,15,-1382.368907,-543.778720,2.250000,-546.028720
1104,55.691872,50.679122,49.679122,51.679122,sell_to_mm,49.679122,16,-1432.048030,-540.978079,2.560000,-543.538079
1105,57.813852,50.637421,49.637421,51.637421,none,0.000000,16,-1432.048030,-507.026395,2.560000,-509.586395
1106,57.148725,53.799216,52.799216,54.799216,buy_from_mm,54.799216,15,-1377.248813,-520.017935,2.250000,-522.267935
1107,57.581462,61.541701,60.541701,62.541701,sell_to_mm,60.541701,16,-1437.790515,-516.487121,2.560000,-519.047121
1108,58.924901,53.995314,52.995314,54.995314,none,0.000000,16,-1437.790515,-494.992102,2.560000,-497.552102
1109,60.214502,59.158689,58.158689,60.158689,none,0.000000,16,-1437.790515,-474.358475,2.560000,-476.918475
1110,60.596192,55.872244,54.872244,56.872244,buy_from_mm,56.872244,15,-1380.918270,-471.975393,2.250000,-474.225393
1111,62.117601,69.252566,68.252566,70.252566,sell_to_mm,68.252566,16,-1449.170836,-455.289219,2.560000,-457.849219
1112,61.027803,63.687144,62.687144,64.687144,sell_to_mm,62.687144,17,-1511.857980,-474.385321,2.890000,-477.275321
1113,62.639935,55.768511,54.768511,56.768511,none,0.000000,17,-1511.857980,-446.979093,2.890000,-449.869093
1114,63.040110,58.675722,57.675722,59.675722,none,0.000000,17,-1511.857980,-440.176107,2.890000,-443.066107
1115,64.118191,66.109182,65.109182,67.109182,buy_from_mm,67.109182,16,-1444.748798,-418.857739,2.560000,-421.417739
1116,64.607555,61.784943,60.784943,62.784943,buy_from_mm,62.784943,15,-1381.963855,-412.850534,2.250000,-415.100534
1117,64.184188,60.914662,59.914662,61.914662,none,0.000000,15,-1381.963855,-419.201028,2.250000,-421.451028
1118,64.888425,62.925857,61.925857,63.925857,none,0.000000,15,-1381.963855,-408.637483,2.250000,-410.887483
1119,65.416749,60.733802,59.733802,61.733802,buy_from_mm,61.733802,14,-1320.230053,-404.395569,1.960000,-406.355569
1120,64.162442,59.561045,58.561045,60.561045,buy_from_mm,60.561045,13,-1259.669008,-425.557263,1.690000,-427.247263
1121,64.077683,63.898925,62.898925,64.898925,none,0.000000,13,-1259.669008,-426.659130,1.690000,-428.349130
1122,64.448425,70.694984,69.694984,71.694984,sell_to_mm,69.694984,14,-1329.363992,-427.086047,1.960000,-429.046047
1123,64.662232,69.235670,68.235670,70.235670,sell_to_mm,68.235670,15,-1397.599663,-427.666189,2.250000,-429.916189
1124,63.415522,57.981099,56.981099,58.981099,buy_from_mm,58.981099,14,-1338.618563,-450.801259,1.960000,-452.761259
1125,64.987921,66.890097,65.890097,67.890097,none,0.000000,14,-1338.618563,-428.787673,1.960000,-430.747673
1126,65.389189,65.464001,64.464001,66.464001,none,0.000000,14,-1338.618563,-423.169912,1.960000,-425.129912
1127,66.565847,68.546496,67.546496,69.546496,buy_from_mm,69.546496,13,-1269.072067,-403.716058,1.690000,-405.406058
1128,66.006718,65.127890,64.127890,66.127890,none,0.000000,13,-1269.072067,-410.984727,1.690000,-412.674727
1129,68.076114,67.056610,66.056610,68.056610,buy_from_mm,68.056610,12,-1201.015457,-384.102085,1.440000,-385.542085
1130,66.989551,63.043946,62.043946,64.043946,buy_from_mm,64.043946,11,-1136.971511,-400.086455,1.210000,-401.296455
1131,67.992459,61.587696,60.587696,62.587696,none,0.000000,11,-1136.971511,-389.054467,1.210000,-390.264467
1132,69.163383,76.366513,75.366513,77.366513,sell_to_mm,75.366513,12,-1212.338024,-382.377423,1.440000,-383.817423
1133,69.032142,63.696484,62.696484,64.696484,none,0.000000,12,-1212.338024,-383.952325,1.440000,-385.392325
1134,69.020761,76.074016,75.074016,77.074016,sell_to_mm,75.074016,13,-1287.412040,-390.142150,1.690000,-391.832150
1135,68.371195,76.277056,75.277056,77.277056,sell_to_mm,75.277056,14,-1362.689096,-405.492363,1.960000,-407.452363
1136,68.661253,72.014019,71.014019,73.014019,sell_to_mm,71.014019,15,-1433.703115,-403.784321,2.250000,-406.034321
1137,68.611918,71.425307,70.425307,72.425307,sell_to_mm,70.425307,16,-1504.128422,-406.337739,2.560000,-408.897739
1138,70.516077,73.328322,72.328322,74.328322,buy_from_mm,74.328322,15,-1429.800100,-372.058942,2.250000,-374.308942
1139,67.730463,67.316190,66.316190,68.316190,none,0.000000,15,-1429.800100,-413.843157,2.250000,-416.093157
1140,68.207138,72.219088,71.219088,73.219088,sell_to_mm,71.219088,16,-1501.019188,-409.704975,2.560000,-412.264975
1141,68.395572,65.781897,64.781897,66.781897,sell_to_mm,64.781897,17,-1565.801085,-403.076356,2.890000,-405.966356
1142,67.582691,60.726411,59.726411,61.726411,buy_from_mm,61.726411,16,-1504.074674,-422.751616,2.560000,-425.311616
1143,66.955663,68.005057,67.005057,69.005057,none,0.000000,16,-1504.074674,-432.784069,2.560000,-435.344069
1144,68.737918,67.950367,66.950367,68.950367,none,0.000000,16,-1504.074674,-404.267987,2.560000,-406.827987
1145,69.058279,71.937594,70.937594,72.937594,sell_to_mm,70.937594,17,-1575.012268,-401.021518,2.890000,-403.911518
1146,69.578258,71.045512,70.045512,72.045512,none,0.000000,17,-1575.012268,-392.181883,2.890000,-395.071883
1147,68.170822,70.989425,69.989425,71.989425,none,0.000000,17,-1575.012268,-416.108299,2.890000,-418.998299
1148,68.716425,64.809165,63.809165,65.809165,sell_to_mm,63.809165,18,-1638.821433,-401.925782,3.240000,-405.165782
1149,69.282299,70.578309,69.578309,71.578309,none,0.000000,18,-1638.821433,-391.740058,3.240000,-394.980058
1150,68.139246,59.083857,58.083857,60.083857,none,0.000000,18,-1638.821433,-412.315013,3.240000,-415.555013
1151,67.773275,71.327328,70.327328,72.327328,sell_to_mm,70.327328,19,-1709.148761,-421.456536,3.610000,-425.066536
1152,68.785540,70.629504,69.629504,71.629504,sell_to_mm,69.629504,20,-1778.778266,-403.067468,4.000000,-407.067468
1153,68.533400,72.459162,71.459162,73.459162,sell_to_mm,71.459162,21,-1850.237428,-411.036025,4.410000,-415.446025
1154,67.552246,65.700574,64.700574,66.700574,buy_from_mm,66.700574,20,-1783.536854,-432.491944,4.000000,-436.491944
1155,69.151096,71.967827,70.967827,72.967827,sell_to_mm,70.967827,21,-1854.504682,-402.331660,4.410000,-406.741660
1156,69.218816,64.957628,63.957628,65.957628,buy_from_mm,65.957628,20,-1788.547053,-404.170733,4.000000,-408.170733
1157,71.345379,76.659341,75.659341,77.659341,buy_from_mm,77.659341,19,-1710.887712,-355.325516,3.610000,-358.935516
1158,72.325091,75.653853,74.653853,76.653853,sell_to_mm,74.653853,20,-1785.541565,-339.039754,4.000000,-343.039754
1159,72.323081,70.194932,69.194932,71.194932,none,0.000000,20,-1785.541565,-339.079938,4.000000,-343.079938
1160,75.202483,74.827729,73.827729,75.827729,none,0.000000,20,-1785.541565,-281.491900,4.000000,-285.491900
1161,74.829867,67.104358,66.104358,68.104358,none,0.000000,20,-1785.541565,-288.944234,4.000000,-292.944234
1162,73.395531,75.744408,74.744408,76.744408,sell_to_mm,74.744408,21,-1860.285973,-318.979814,4.410000,-323.389814
1163,72.021578,75.806007,74.806007,76.806007,sell_to_mm,74.806007,22,-1935.091980,-350.617269,4.840000,-355.457269
1164,72.663276,73.428335,72.428335,74.428335,none,0.000000,22,-1935.091980,-336.499912,4.840000,-341.339912
1165,72.879446,70.528972,69.528972,71.528972,buy_from_mm,71.528972,21,-1863.563007,-333.094639,4.410000,-337.504639
1166,71.725100,75.895522,74.895522,76.895522,sell_to_mm,74.895522,22,-1938.458529,-360.506340,4.840000,-365.346340
1167,71.535024,66.053159,65.053159,67.053159,none,0.000000,22,-1938.458529,-364.688008,4.840000,-369.528008
1168,68.970651,61.564114,60.564114,62.564114,buy_from_mm,62.564114,21,-1875.894415,-427.510736,4.410000,-431.920736
1169,69.008623,72.066589,71.066589,73.066589,none,0.000000,21,-1875.894415,-426.713335,4.410000,-431.123335
1170,68.587144,66.265356,65.265356,67.265356,none,0.000000,21,-1875.894415,-435.564386,4.410000,-439.974386
1171,68.387615,73.525396,72.525396,74.525396,buy_from_mm,74.525396,20,-1801.369019,-433.616715,4.000000,-437.616715
1172,66.013278,66.073661,65.073661,67.073661,none,0.000000,20,-1801.369019,-481.103451,4.000000,-485.103451
1173,65.281572,78.776757,77.776757,79.776757,none,0.000000,20,-1801.369019,-495.737573,4.000000,-499.737573
1174,65.834474,66.097883,65.097883,67.097883,none,0.000000,20,-1801.369019,-484.679530,4.000000,-488.679530
1175,65.460427,67.011252,66.011252,68.011252,sell_to_mm,66.011252,21,-1867.380271,-492.711297,4.410000,-497.121297
1176,66.078729,65.747737,64.747737,66.747737,buy_from_mm,66.747737,20,-1800.632534,-479.057964,4.000000,-483.057964
1177,66.572775,69.333420,68.333420,70.333420,sell_to_mm,68.333420,21,-1868.965954,-470.937685,4.410000,-475.347685
1178,66.576508,67.558889,66.558889,68.558889,sell_to_mm,66.558889,22,-1935.524843,-470.841667,4.840000,-475.681667
1179,66.799226,60.765379,59.765379,61.765379,buy_from_mm,61.765379,21,-1873.759464,-470.975710,4.410000,-475.385710
1180,67.622123,70.604702,69.604702,71.604702,none,0.000000,21,-1873.759464,-453.694884,4.410000,-458.104884
1181,69.667872,81.083667,80.083667,82.083667,none,0.000000,21,-1873.759464,-410.734153,4.410000,-415.144153
1182,70.718919,67.309514,66.309514,68.309514,buy_from_mm,68.309514,20,-1805.449950,-391.071561,4.000000,-395.071561
1183,69.224262,63.644050,62.644050,64.644050,none,0.000000,20,-1805.449950,-420.964715,4.000000,-424.964715
1184,68.996119,65.018017,64.018017,66.018017,buy_from_mm,66.018017,19,-1739.431933,-428.505674,3.610000,-432.115674
1185,68.848711,65.394298,64.394298,66.394298,buy_from_mm,66.394298,18,-1673.037636,-433.760839,3.240000,-437.000839
1186,67.254491,71.205553,70.205553,72.205553,none,0.000000,18,-1673.037636,-462.456801,3.240000,-465.696801
1187,65.509341,62.912266,61.912266,63.912266,none,0.000000,18,-1673.037636,-493.869499,3.240000,-497.109499
1188,64.482405,66.165992,65.165992,67.165992,sell_to_mm,65.165992,19,-1738.203628,-513.037930,3.610000,-516.647930
1189,64.433280,61.561639,60.561639,62.561639,none,0.000000,19,-1738.203628,-513.971298,3.610000,-517.581298
1190,64.772315,61.939476,60.939476,62.939476,none,0.000000,19,-1738.203628,-507.529645,3.610000,-511.139645
1191,65.597327,57.420410,56.420410,58.420410,none,0.000000,19,-1738.203628,-491.854416,3.610000,-495.464416
1192,64.864070,67.775132,66.775132,68.775132,sell_to_mm,66.775132,20,-1804.978760,-507.697367,4.000000,-511.697367
1193,64.673723,66.259191,65.259191,67.259191,none,0.000000,20,-1804.978760,-511.504305,4.000000,-515.504305
1194,66.220612,60.196247,59.196247,61.196247,buy_from_mm,61.196247,19,-1743.782513,-485.590890,3.610000,-489.200890
1195,67.216090,69.760315,68.760315,70.760315,none,0.000000,19,-1743.782513,-466.676809,3.610000,-470.286809
1196,66.027575,75.523554,74.523554,76.523554,buy_from_mm,76.523554,18,-1667.258959,-478.762606,3.240000,-482.002606
1197,64.874775,63.211522,62.211522,64.211522,buy_from_mm,64.211522,17,-1603.047437,-500.176271,2.890000,-503.066271
1198,64.610017,67.930214,66.930214,68.930214,none,0.000000,17,-1603.047437,-504.677152,2.890000,-507.567152
1199,66.040565,71.436048,70.436048,72.436048,sell_to_mm,70.436048,18,-1673.483486,-484.753316,3.240000,-487.993316
1200,65.118864,59.530957,58.530957,60.530957,buy_from_mm,60.530957,17,-1612.952528,-505.931847,2.890000,-508.821847
1201,66.313339,65.833322,64.833322,66.833322,none,0.000000,17,-1612.952528,-485.625765,2.890000,-488.515765
1202,65.191783,62.759642,61.759642,63.759642,none,0.000000,17,-1612.952528,-504.692223,2.890000,-507.582223
1203,65.651029,69.221735,68.221735,70.221735,none,0.000000,17,-1612.952528,-496.885037,2.890000,-499.775037
1204,65.028605,59.667799,58.667799,60.667799,buy_from_mm,60.667799,16,-1552.284730,-511.827045,2.560000,-514.387045
1205,64.444618,59.048238,58.048238,60.048238,buy_from_mm,60.048238,15,-1492.236491,-525.567227,2.250000,-527.817227
1206,63.921625,64.590757,63.590757,65.590757,none,0.000000,15,-1492.236491,-533.412115,2.250000,-535.662115
1207,64.420475,58.547516,57.547516,59.547516,none,0.000000,15,-1492.236491,-525.929366,2.250000,-528.179366
1208,63.192170,63.154404,62.154404,64.154404,buy_from_mm,64.154404,14,-1428.082087,-543.391706,1.960000,-545.351706
1209,63.219208,60.661452,59.661452,61.661452,none,0.000000,14,-1428.082087,-543.013177,1.960000,-544.973177
1210,63.754157,67.940802,66.940802,68.940802,buy_from_mm,68.940802,13,-1359.141286,-530.337245,1.690000,-532.027245
1211,62.585793,66.947355,65.947355,67.947355,sell_to_mm,65.947355,14,-1425.088641,-548.887537,1.960000,-550.847537
1212,63.447092,65.676075,64.676075,66.676075,sell_to_mm,64.676075,15,-1489.764716,-538.058339,2.250000,-540.308339
1213,63.442414,60.780652,59.780652,61.780652,buy_from_mm,61.780652,14,-1427.984064,-539.790273,1.960000,-541.750273
1214,62.860989,64.089257,63.089257,65.089257,sell_to_mm,63.089257,15,-1491.073321,-548.158484,2.250000,-550.408484
1215,62.900432,65.925270,64.925270,66.925270,sell_to_mm,64.925270,16,-1555.998591,-549.591673,2.560000,-552.151673
1216,62.196780,59.284578,58.284578,60.284578,sell_to_mm,58.284578,17,-1614.283169,-556.937904,2.890000,-559.827904
1217,61.143187,61.174186,60.174186,62.174186,sell_to_mm,60.174186,18,-1674.457355,-573.879996,3.240000,-577.119996
1218,60.915496,62.250168,61.250168,63.250168,none,0.000000,18,-1674.457355,-577.978427,3.240000,-581.218427
1219,60.407278,58.931521,57.931521,59.931521,buy_from_mm,59.931521,17,-1614.525834,-587.602115,2.890000,-590.492115
1220,59.626836,61.342911,60.342911,62.342911,sell_to_mm,60.342911,18,-1674.868745,-601.585693,3.240000,-604.825693
1221,60.461533,54.129414,53.129414,55.129414,buy_from_mm,55.129414,17,-1619.739331,-591.893268,2.890000,-594.783268
1222,57.753504,59.337310,58.337310,60.337310,sell_to_mm,58.337310,18,-1678.076641,-638.513570,3.240000,-641.753570
1223,57.457482,58.902317,57.902317,59.902317,none,0.000000,18,-1678.076641,-643.841957,3.240000,-647.081957
1224,58.846791,55.945113,54.945113,56.945113,buy_from_mm,56.945113,17,-1621.131529,-620.736080,2.890000,-623.626080
1225,59.120830,59.042893,58.042893,60.042893,none,0.000000,17,-1621.131529,-616.077417,2.890000,-618.967417
1226,60.534950,60.299230,59.299230,61.299230,none,0.000000,17,-1621.131529,-592.037379,2.890000,-594.927379
1227,58.449934,59.807031,58.807031,60.807031,none,0.000000,17,-1621.131529,-627.482654,2.890000,-630.372654
1228,58.532559,50.388096,49.388096,51.388096,buy_from_mm,51.388096,16,-1569.743433,-633.222484,2.560000,-635.782484
1229,57.508260,59.049123,58.049123,60.049123,sell_to_mm,58.049123,17,-1627.792556,-650.152133,2.890000,-653.042133
1230,56.844447,63.924331,62.924331,64.924331,sell_to_mm,62.924331,18,-1690.716888,-667.516833,3.240000,-670.756833
1231,57.477460,63.565439,62.565439,64.565439,none,0.000000,18,-1690.716888,-656.122599,3.240000,-659.362599
1232,57.671560,59.230032,58.230032,60.230032,none,0.000000,18,-1690.716888,-652.628805,3.240000,-655.868805
1233,58.567593,56.344029,55.344029,57.344029,buy_from_mm,57.344029,17,-1633.372858,-637.723771,2.890000,-640.613771
1234,59.081167,59.202561,58.202561,60.202561,none,0.000000,17,-1633.372858,-628.993011,2.890000,-631.883011
1235,59.004224,59.944406,58.944406,60.944406,none,0.000000,17,-1633.372858,-630.301049,2.890000,-633.191049
1236,59.129360,58.894936,57.894936,59.894936,none,0.000000,17,-1633.372858,-628.173740,2.890000,-631.063740
1237,58.368508,56.499761,55.499761,57.499761,none,0.000000,17,-1633.372858,-641.108221,2.890000,-643.998221
1238,59.009403,59.633876,58.633876,60.633876,none,0.000000,17,-1633.372858,-630.213004,2.890000,-633.103004
1239,59.206077,59.241777,58.241777,60.241777,none,0.000000,17,-1633.372858,-626.869545,2.890000,-629.759545
1240,59.867593,52.363306,51.363306,53.363306,none,0.000000,17,-1633.372858,-615.623785,2.890000,-618.513785
1241,58.965676,53.795181,52.795181,54.795181,buy_from_mm,54.795181,16,-1578.577677,-635.126860,2.560000,-637.686860
1242,59.531268,61.861073,60.861073,62.861073,sell_to_mm,60.861073,17,-1639.438751,-627.407192,2.890000,-630.297192
1243,59.343636,53.064197,52.064197,54.064197,none,0.000000,17,-1639.438751,-630.596935,2.890000,-633.486935
1244,59.333994,57.708347,56.708347,58.708347,buy_from_mm,58.708347,16,-1580.730403,-631.386494,2.560000,-633.946494
1245,58.439607,65.119600,64.119600,66.119600,sell_to_mm,64.119600,17,-1644.850003,-651.376687,2.890000,-654.266687
1246,56.474179,54.727064,53.727064,55.727064,buy_from_mm,55.727064,16,-1589.122939,-685.536079,2.560000,-688.096079
1247,55.608192,56.870707,55.870707,57.870707,sell_to_mm,55.870707,17,-1644.993646,-699.654384,2.890000,-702.544384
1248,56.141908,59.150479,58.150479,60.150479,sell_to_mm,58.150479,18,-1703.144125,-692.589789,3.240000,-695.829789
1249,55.384962,58.032428,57.032428,59.032428,none,0.000000,18,-1703.144125,-706.214803,3.240000,-709.454803
1250,54.827186,52.952594,51.952594,53.952594,none,0.000000,18,-1703.144125,-716.254776,3.240000,-719.494776
1251,55.040908,52.278998,51.278998,53.278998,buy_from_mm,53.278998,17,-1649.865127,-714.169695,2.890000,-717.059695
1252,56.471343,52.097270,51.097270,53.097270,buy_from_mm,53.097270,16,-1596.767857,-693.226373,2.560000,-695.786373
1253,56.023697,63.218243,62.218243,64.218243,sell_to_mm,62.218243,17,-1658.986100,-706.583255,2.890000,-709.473255
1254,55.840520,54.496244,53.496244,55.496244,buy_from_mm,55.496244,16,-1603.489856,-710.041533,2.560000,-712.601533
1255,56.126851,52.227241,51.227241,53.227241,none,0.000000,16,-1603.489856,-705.460242,2.560000,-708.020242
1256,57.000279,59.622784,58.622784,60.622784,sell_to_mm,58.622784,17,-1662.112640,-693.107902,2.890000,-695.997902
1257,57.852729,53.700834,52.700834,54.700834,buy_from_mm,54.700834,16,-1607.411806,-681.768143,2.560000,-684.328143
1258,56.673176,56.033935,55.033935,57.033935,none,0.000000,16,-1607.411806,-700.640996,2.560000,-703.200996
1259,56.570848,62.107160,61.107160,63.107160,sell_to_mm,61.107160,17,-1668.518966,-706.814556,2.890000,-709.704556
1260,56.986860,49.929992,48.929992,50.929992,buy_from_mm,50.929992,16,-1617.588975,-705.799213,2.560000,-708.359213
1261,58.019746,59.736750,58.736750,60.736750,sell_to_mm,58.736750,17,-1676.325725,-689.990045,2.890000,-692.880045
1262,59.763303,61.051129,60.051129,62.051129,none,0.000000,17,-1676.325725,-660.349569,2.890000,-663.239569
1263,59.024729,58.748198,57.748198,59.748198,none,0.000000,17,-1676.325725,-672.905325,2.890000,-675.795325
1264,58.755321,58.985981,57.985981,59.985981,buy_from_mm,59.985981,16,-1616.339744,-676.254613,2.560000,-678.814613
1265,57.854952,62.084213,61.084213,63.084213,none,0.000000,16,-1616.339744,-690.660509,2.560000,-693.220509
1266,58.278797,53.580409,52.580409,54.580409,buy_from_mm,54.580409,15,-1561.759334,-687.577376,2.250000,-689.827376
1267,57.476035,59.318368,58.318368,60.318368,none,0.000000,15,-1561.759334,-699.618806,2.250000,-701.868806
1268,57.176868,54.195746,53.195746,55.195746,sell_to_mm,53.195746,16,-1614.955080,-700.125189,2.560000,-702.685189
1269,59.179155,61.978939,60.978939,62.978939,sell_to_mm,60.978939,17,-1675.934019,-669.888386,2.890000,-672.778386
1270,58.561528,66.196535,65.196535,67.196535,none,0.000000,17,-1675.934019,-680.388051,2.890000,-683.278051
1271,58.496694,56.490648,55.490648,57.490648,none,0.000000,17,-1675.934019,-681.490224,2.890000,-684.380224
1272,59.167158,61.189424,60.189424,62.189424,sell_to_mm,60.189424,18,-1736.123444,-671.114608,3.240000,-674.354608
1273,58.474813,61.578725,60.578725,62.578725,sell_to_mm,60.578725,19,-1796.702169,-685.680723,3.610000,-689.290723
1274,58.933385,60.533985,59.533985,61.533985,sell_to_mm,59.533985,20,-1856.236153,-677.568444,4.000000,-681.568444
1275,58.995967,53.807643,52.807643,54.807643,none,0.000000,20,-1856.236153,-676.316810,4.000000,-680.316810
1276,59.729245,58.760783,57.760783,59.760783,none,0.000000,20,-1856.236153,-661.651261,4.000000,-665.651261
1277,59.287907,67.224330,66.224330,68.224330,buy_from_mm,68.224330,19,-1788.011823,-661.541596,3.610000,-665.151596
1278,57.309424,62.152346,61.152346,63.152346,sell_to_mm,61.152346,20,-1849.164169,-702.975693,4.000000,-706.975693
1279,57.035577,50.743595,49.743595,51.743595,buy_from_mm,51.743595,19,-1797.420574,-713.744621,3.610000,-717.354621
1280,58.100348,49.472555,48.472555,50.472555,buy_from_mm,50.472555,18,-1746.948019,-701.141762,3.240000,-704.381762
1281,59.592326,59.166118,58.166118,60.166118,none,0.000000,18,-1746.948019,-674.286150,3.240000,-677.526150
1282,58.407545,52.041736,51.041736,53.041736,none,0.000000,18,-1746.948019,-695.612214,3.240000,-698.852214
1283,57.706187,64.585880,63.585880,65.585880,none,0.000000,18,-1746.948019,-708.236646,3.240000,-711.476646
1284,55.295458,54.130303,53.130303,55.130303,none,0.000000,18,-1746.948019,-751.629783,3.240000,-754.869783
1285,55.859918,46.864932,45.864932,47.864932,buy_from_mm,47.864932,17,-1699.083087,-749.464489,2.890000,-752.354489
1286,56.652482,55.538845,54.538845,56.538845,none,0.000000,17,-1699.083087,-735.990888,2.890000,-738.880888
1287,56.596236,59.632660,58.632660,60.632660,none,0.000000,17,-1699.083087,-736.947074,2.890000,-739.837074
1288,57.784239,46.285764,45.285764,47.285764,buy_from_mm,47.285764,16,-1651.797324,-727.249493,2.560000,-729.809493
1289,58.981673,59.546384,58.546384,60.546384,none,0.000000,16,-1651.797324,-708.090555,2.560000,-710.650555
1290,59.169973,56.501733,55.501733,57.501733,sell_to_mm,55.501733,17,-1707.299056,-701.409518,2.890000,-704.299518
1291,58.897322,62.815780,61.815780,63.815780,sell_to_mm,61.815780,18,-1769.114836,-708.963045,3.240000,-712.203045
1292,57.656213,65.061843,64.061843,66.061843,sell_to_mm,64.061843,19,-1833.176679,-737.708628,3.610000,-741.318628
1293,58.090777,58.727281,57.727281,59.727281,none,0.000000,19,-1833.176679,-729.451914,3.610000,-733.061914
1294,58.424896,60.776946,59.776946,61.776946,none,0.000000,19,-1833.176679,-723.103650,3.610000,-726.713650
1295,58.138877,60.261229,59.261229,61.261229,sell_to_mm,59.261229,20,-1892.437908,-729.660366,4.000000,-733.660366
1296,60.026072,54.545303,53.545303,55.545303,buy_from_mm,55.545303,19,-1836.892605,-696.397235,3.610000,-700.007235
1297,60.917863,58.556657,57.556657,59.556657,none,0.000000,19,-1836.892605,-679.453205,3.610000,-683.063205
1298,60.464364,62.448221,61.448221,63.448221,buy_from_mm,63.448221,18,-1773.444384,-685.085833,3.240000,-688.325833
1299,61.088425,61.655237,60.655237,62.655237,none,0.000000,18,-1773.444384,-673.852736,3.240000,-677.092736
1300,62.229995,59.668180,58.668180,60.668180,buy_from_mm,60.668180,17,-1712.776204,-654.866288,2.890000,-657.756288
1301,61.334691,70.897847,69.897847,71.897847,none,0.000000,17,-1712.776204,-670.086456,2.890000,-672.976456
1302,62.341540,63.729920,62.729920,64.729920,sell_to_mm,62.729920,18,-1775.506124,-653.358410,3.240000,-656.598410
1303,63.038018,63.366251,62.366251,64.366251,none,0.000000,18,-1775.506124,-640.821805,3.240000,-644.061805
1304,63.699345,69.340170,68.340170,70.340170,sell_to_mm,68.340170,19,-1843.846294,-633.558735,3.610000,-637.168735
1305,63.321401,65.661162,64.661162,66.661162,sell_to_mm,64.661162,20,-1908.507457,-642.079435,4.000000,-646.079435
