file,strategy,noise,run,final_pnl,final_risk_adj_pnl,max_abs_inventory,num_trades,avg_edge_per_trade
data/uncert_noise_2_run_33.csv,uncert,2.0,33,1774.730127,1772.770127,27,624,0.7910493798076923
data/uncert_noise_2_run_34.csv,uncert,2.0,34,622.891015,618.891015,27,656,0.7467505884146346
data/uncert_noise_2_run_35.csv,uncert,2.0,35,841.169271,839.479271,28,641,0.6425603650546026
data/uncert_noise_2_run_36.csv,uncert,2.0,36,1316.007051,1310.717051,33,605,0.7571993239669415
data/uncert_noise_2_run_37.csv,uncert,2.0,37,-120.486709,-120.846709,26,586,0.6182857679180883
data/uncert_noise_2_run_38.csv,uncert,2.0,38,-353.266308,-357.266308,42,606,0.7183101864686479
data/uncert_noise_2_run_39.csv,uncert,2.0,39,47.926964,37.036964,35,629,0.774707160572337
data/uncert_noise_2_run_4.csv,uncert,2.0,4,493.100229,492.740229,20,634,0.92168531072555
data/uncert_noise_2_run_40.csv,uncert,2.0,40,-135.81399,-146.70399,47,587,0.5859618620102214
data/uncert_noise_2_run_41.csv,uncert,2.0,41,674.60871,668.84871,41,634,0.8232869684542586
data/uncert_noise_2_run_42.csv,uncert,2.0,42,1589.391659,1583.631659,28,604,0.9065278360927147
data/uncert_noise_2_run_43.csv,uncert,2.0,43,685.173475,676.173475,30,612,0.6803104869281045
data/uncert_noise_2_run_44.csv,uncert,2.0,44,-1113.312873,-1118.602873,23,597,0.6578048408710215
data/uncert_noise_2_run_45.csv,uncert,2.0,45,553.965617,552.965617,22,618,0.7721368236245949
data/uncert_noise_2_run_46.csv,uncert,2.0,46,752.542429,711.582429,68,624,0.7972978365384614
data/uncert_noise_2_run_47.csv,uncert,2.0,47,594.027048,591.467048,16,622,0.663385794212219
data/uncert_noise_2_run_48.csv,uncert,2.0,48,2014.634485,2007.344485,33,629,0.5935189825119247
data/uncert_noise_2_run_49.csv,uncert,2.0,49,869.671167,865.671167,26,642,0.6856153862928345
data/uncert_noise_2_run_5.csv,uncert,2.0,5,411.416554,404.656554,34,598,0.8078453779264214
data/uncert_noise_2_run_50.csv,uncert,2.0,50,493.956172,491.396172,26,616,0.8060735730519479
data/uncert_noise_2_run_6.csv,uncert,2.0,6,735.111505,731.871505,19,616,0.8100051672077924
data/uncert_noise_2_run_7.csv,uncert,2.0,7,532.706791,527.866791,28,618,0.8777593106796114
data/uncert_noise_2_run_8.csv,uncert,2.0,8,579.114658,579.104658,21,609,0.7799155582922824
data/uncert_noise_2_run_9.csv,uncert,2.0,9,708.256846,700.416846,34,620,0.6481556290322589
data/uncert_noise_4_run_1.csv,uncert,4.0,1,263.856536,260.246536,27,733,0.29965055934515744
data/uncert_noise_4_run_10.csv,uncert,4.0,10,447.551022,447.511022,30,728,0.010891642857142926
data/uncert_noise_4_run_11.csv,uncert,4.0,11,400.938626,387.248626,38,685,0.37605441605839435
data/uncert_noise_4_run_12.csv,uncert,4.0,12,274.986545,273.986545,27,720,0.3114107041666671
data/uncert_noise_4_run_13.csv,uncert,4.0,13,844.416575,844.056575,22,678,0.3267094542772863
data/uncert_noise_4_run_14.csv,uncert,4.0,14,-170.406843,-170.446843,22,732,0.19360405464480873
data/uncert_noise_4_run_15.csv,uncert,4.0,15,680.29814,676.68814,25,749,0.3518460413885182
data/uncert_noise_4_run_16.csv,uncert,4.0,16,-830.183103,-835.943103,39,712,0.19325860393258426
data/uncert_noise_4_run_17.csv,uncert,4.0,17,246.300667,245.810667,17,689,0.10469461393323656
data/uncert_noise_4_run_18.csv,uncert,4.0,18,570.361469,570.271469,22,759,0.24855120685111973
data/uncert_noise_4_run_19.csv,uncert,4.0,19,161.130011,159.440011,28,745,0.3415851516778524
data/uncert_noise_4_run_2.csv,uncert,4.0,2,503.056449,502.696449,31,730,0.36611149726027375
data/uncert_noise_4_run_20.csv,uncert,4.0,20,454.154622,448.394622,33,722,0.4314571371191134
data/uncert_noise_4_run_21.csv,uncert,4.0,21,140.227578,140.137578,13,713,0.39065849509116357
data/uncert_noise_4_run_22.csv,uncert,4.0,22,473.210788,469.210788,23,718,0.2368530640668522
data/uncert_noise_4_run_23.csv,uncert,4.0,23,-358.236587,-358.486587,21,729,0.3977496241426608
data/uncert_noise_4_run_24.csv,uncert,4.0,24,420.059775,419.249775,29,745,0.39583332080536876
data/uncert_noise_4_run_25.csv,uncert,4.0,25,487.587815,487.497815,21,747,0.4142010977242307
data/uncert_noise_4_run_26.csv,uncert,4.0,26,575.147141,574.147141,18,762,0.45893424934383215
data/uncert_noise_4_run_27.csv,uncert,4.0,27,414.40959,412.96959,19,718,0.2146165988857941
data/uncert_noise_4_run_28.csv,uncert,4.0,28,-256.660312,-272.660312,43,726,0.2846797314049587
data/uncert_noise_4_run_29.csv,uncert,4.0,29,-830.568713,-832.258713,36,707,0.3354732446958982
data/uncert_noise_4_run_3.csv,uncert,4.0,3,-1500.99892,-1529.08892,70,731,0.31246285088919307
data/uncert_noise_4_run_30.csv,uncert,4.0,30,614.219483,612.529483,21,721,0.36159767961165074
data/uncert_noise_4_run_31.csv,uncert,4.0,31,-89.889636,-90.379636,20,725,0.35343133517241354
data/uncert_noise_4_run_32.csv,uncert,4.0,32,404.238766,404.228766,17,727,0.11245218707015153
data/uncert_noise_4_run_33.csv,uncert,4.0,33,1764.961272,1764.711272,28,733,0.4282931541609817
data/uncert_noise_4_run_34.csv,uncert,4.0,34,335.915244,317.425244,45,745,0.3826199785234905
data/uncert_noise_4_run_35.csv,uncert,4.0,35,506.103486,505.463486,26,748,0.1759054184491979
data/uncert_noise_4_run_36.csv,uncert,4.0,36,947.83255,946.83255,22,706,0.3699033371104821
data/uncert_noise_4_run_37.csv,uncert,4.0,37,-398.424444,-398.674444,24,695,0.11551150503597118
data/uncert_noise_4_run_38.csv,uncert,4.0,38,-683.921714,-689.681714,49,712,0.29912514466292184
data/uncert_noise_4_run_39.csv,uncert,4.0,39,-100.669056,-108.509056,31,750,0.37973569733333284
data/uncert_noise_4_run_4.csv,uncert,4.0,4,486.687448,483.077448,22,737,0.6618645617367701
data/uncert_noise_4_run_40.csv,uncert,4.0,40,-349.210422,-361.460422,44,699,0.07130526752503574
data/uncert_noise_4_run_41.csv,uncert,4.0,41,579.525412,576.635412,31,751,0.471405573901465
data/uncert_noise_4_run_42.csv,uncert,4.0,42,1482.501257,1477.211257,34,707,0.6328357906647809
data/uncert_noise_4_run_43.csv,uncert,4.0,43,384.491155,374.251155,32,716,0.24165685474860327
data/uncert_noise_4_run_44.csv,uncert,4.0,44,-832.189734,-834.149734,27,712,0.18537523595505592
data/uncert_noise_4_run_45.csv,uncert,4.0,45,412.162736,411.672736,17,727,0.39095979092159555
data/uncert_noise_4_run_46.csv,uncert,4.0,46,551.159673,533.519673,49,734,0.42952001362397807
data/uncert_noise_4_run_47.csv,uncert,4.0,47,423.350416,418.940416,23,739,0.20229937753721258
data/uncert_noise_4_run_48.csv,uncert,4.0,48,652.918664,652.558664,19,744,0.07976911962365583
data/uncert_noise_4_run_49.csv,uncert,4.0,49,582.948933,581.258933,24,759,0.23865085638998648
data/uncert_noise_4_run_5.csv,uncert,4.0,5,241.267195,231.657195,38,707,0.4453556760961808
data/uncert_noise_4_run_50.csv,uncert,4.0,50,384.582619,376.742619,28,740,0.42746307972972936
data/uncert_noise_4_run_6.csv,uncert,4.0,6,362.9264,358.9264,21,724,0.4580164323204425
data/uncert_noise_4_run_7.csv,uncert,4.0,7,424.588774,413.698774,40,741,0.5539086288798916
data/uncert_noise_4_run_8.csv,uncert,4.0,8,-115.771253,-124.181253,33,717,0.3991003096234309
data/uncert_noise_4_run_9.csv,uncert,4.0,9,555.7936,546.7936,37,724,0.18227466298342526
